Month,Samplingpoint,ExceedCount,CustomLabel
2022-02-01,AT/SPO.09.KE.68290.6001.1,3,Kaiser-Ebersdorf (Gravi)
2022-02-01,AT/SPO.09.KEND.64567.6001.1,3,Kendlerstraße (Automatic)
2022-02-01,AT/SPO.09.LAA.67353.6001.1,3,Laaer Berg (Automatic)
2022-02-01,AT/SPO.09.LIES.67354.6001.1,3,Liesing - Carlberger-Gasse Gewerbegebiet (Automatic)
2022-02-01,AT/SPO.09.LOB.64566.6001.1,3,Lobau (Automatic)
2022-02-01,AT/SPO.09.SCHA.66729.6001.1,3,Schafberg (Automatic)
2022-02-01,AT/SPO.09.SCHA.68291.6001.1,2,Schafberg (Gravi)
2022-02-01,AT/SPO.09.STAD.64538.6001.1,3,Stadlau (Automatic)
2022-02-01,AT/SPO.09.TAB.56213.6001.1,3,Taborstraße (Automatic)
2022-02-01,AT/SPO.09.TAB.56396.6001.1,3,Taborstraße (Gravi)
2022-03-01,AT/SPO.09.A23.65516.6001.1,20,A23 Südosttangente/Wehlistraße	(Gravi)
2022-03-01,AT/SPO.09.AKC.5066.6001.1,25,AKH (Allgemeines Krankenhaus) (Automatic)
2022-03-01,AT/SPO.09.AKC.55371.6001.1,18,AKH (Allgemeines Krankenhaus) (Gravi)
2022-03-01,AT/SPO.09.BELG.67350.6001.1,15,Belgradplatz (Automatic)
2022-03-01,AT/SPO.09.BELG.68289.6001.1,19,Belgradplatz (Gravi)
2022-03-01,AT/SPO.09.FLO.67351.6001.1,25,Floridsdorf (Automatic)
2022-03-01,AT/SPO.09.GAUD.67352.6001.1,23,Gaudenzdorf (Automatic)
2022-03-01,AT/SPO.09.KE.66730.6001.1,22,Kaiser-Ebersdorf (Automatic)
2022-03-01,AT/SPO.09.KE.68290.6001.1,23,Kaiser-Ebersdorf (Gravi)
2022-03-01,AT/SPO.09.KEND.64567.6001.1,18,Kendlerstraße (Automatic)
2022-03-01,AT/SPO.09.LAA.67353.6001.1,18,Laaer Berg (Automatic)
2022-03-01,AT/SPO.09.LIES.67354.6001.1,23,Liesing - Carlberger-Gasse Gewerbegebiet (Automatic)
2022-03-01,AT/SPO.09.LOB.64566.6001.1,23,Lobau (Automatic)
2022-03-01,AT/SPO.09.SCHA.66729.6001.1,22,Schafberg (Automatic)
2022-03-01,AT/SPO.09.SCHA.68291.6001.1,16,Schafberg (Gravi)
2022-03-01,AT/SPO.09.STAD.64538.6001.1,22,Stadlau (Automatic)
2022-03-01,AT/SPO.09.TAB.56213.6001.1,28,Taborstraße (Automatic)
2022-03-01,AT/SPO.09.TAB.56396.6001.1,22,Taborstraße (Gravi)
2022-04-01,AT/SPO.09.A23.65516.6001.1,3,A23 Südosttangente/Wehlistraße	(Gravi)
2022-04-01,AT/SPO.09.AKC.5066.6001.1,5,AKH (Allgemeines Krankenhaus) (Automatic)
2022-04-01,AT/SPO.09.AKC.55371.6001.1,1,AKH (Allgemeines Krankenhaus) (Gravi)
2022-04-01,AT/SPO.09.BELG.67350.6001.1,1,Belgradplatz (Automatic)
2022-04-01,AT/SPO.09.BELG.68289.6001.1,1,Belgradplatz (Gravi)
2022-04-01,AT/SPO.09.FLO.67351.6001.1,5,Floridsdorf (Automatic)
2022-04-01,AT/SPO.09.GAUD.67352.6001.1,5,Gaudenzdorf (Automatic)
2022-04-01,AT/SPO.09.KE.66730.6001.1,5,Kaiser-Ebersdorf (Automatic)
2022-04-01,AT/SPO.09.KE.68290.6001.1,3,Kaiser-Ebersdorf (Gravi)
2022-04-01,AT/SPO.09.KEND.64567.6001.1,1,Kendlerstraße (Automatic)
2022-04-01,AT/SPO.09.LAA.67353.6001.1,3,Laaer Berg (Automatic)
2022-04-01,AT/SPO.09.LIES.67354.6001.1,5,Liesing - Carlberger-Gasse Gewerbegebiet (Automatic)
2022-04-01,AT/SPO.09.LOB.64566.6001.1,5,Lobau (Automatic)
2022-04-01,AT/SPO.09.SCHA.66729.6001.1,5,Schafberg (Automatic)
2022-04-01,AT/SPO.09.SCHA.68291.6001.1,1,Schafberg (Gravi)
2022-04-01,AT/SPO.09.STAD.64538.6001.1,5,Stadlau (Automatic)
2022-04-01,AT/SPO.09.TAB.56213.6001.1,5,Taborstraße (Automatic)
2022-04-01,AT/SPO.09.TAB.56396.6001.1,1,Taborstraße (Gravi)
2022-05-01,AT/SPO.09.A23.65516.6001.1,2,A23 Südosttangente/Wehlistraße	(Gravi)
2022-05-01,AT/SPO.09.AKC.5066.6001.1,2,AKH (Allgemeines Krankenhaus) (Automatic)
2022-05-01,AT/SPO.09.AKC.55371.6001.1,1,AKH (Allgemeines Krankenhaus) (Gravi)
2022-05-01,AT/SPO.09.BELG.67350.6001.1,0,Belgradplatz (Automatic)
2022-05-01,AT/SPO.09.BELG.68289.6001.1,1,Belgradplatz (Gravi)
2022-05-01,AT/SPO.09.FLO.67351.6001.1,3,Floridsdorf (Automatic)
2022-05-01,AT/SPO.09.GAUD.67352.6001.1,0,Gaudenzdorf (Automatic)
2022-05-01,AT/SPO.09.KE.66730.6001.1,3,Kaiser-Ebersdorf (Automatic)
2022-05-01,AT/SPO.09.KE.68290.6001.1,1,Kaiser-Ebersdorf (Gravi)
2022-05-01,AT/SPO.09.KEND.64567.6001.1,0,Kendlerstraße (Automatic)
2022-05-01,AT/SPO.09.LAA.67353.6001.1,1,Laaer Berg (Automatic)
2022-05-01,AT/SPO.09.LIES.67354.6001.1,2,Liesing - Carlberger-Gasse Gewerbegebiet (Automatic)
2022-05-01,AT/SPO.09.LOB.64566.6001.1,1,Lobau (Automatic)
2022-05-01,AT/SPO.09.SCHA.66729.6001.1,3,Schafberg (Automatic)
2022-05-01,AT/SPO.09.SCHA.68291.6001.1,0,Schafberg (Gravi)
2022-05-01,AT/SPO.09.STAD.64538.6001.1,2,Stadlau (Automatic)
2022-05-01,AT/SPO.09.TAB.56213.6001.1,3,Taborstraße (Automatic)
2022-05-01,AT/SPO.09.TAB.56396.6001.1,1,Taborstraße (Gravi)
2022-06-01,AT/SPO.09.A23.65516.6001.1,0,A23 Südosttangente/Wehlistraße	(Gravi)
2022-06-01,AT/SPO.09.AKC.5066.6001.1,0,AKH (Allgemeines Krankenhaus) (Automatic)
2022-06-01,AT/SPO.09.AKC.55371.6001.1,0,AKH (Allgemeines Krankenhaus) (Gravi)
2022-06-01,AT/SPO.09.BELG.67350.6001.1,0,Belgradplatz (Automatic)
2022-06-01,AT/SPO.09.BELG.68289.6001.1,0,Belgradplatz (Gravi)
2022-06-01,AT/SPO.09.FLO.67351.6001.1,0,Floridsdorf (Automatic)
2022-06-01,AT/SPO.09.GAUD.67352.6001.1,0,Gaudenzdorf (Automatic)
2022-06-01,AT/SPO.09.KE.66730.6001.1,0,Kaiser-Ebersdorf (Automatic)
2022-06-01,AT/SPO.09.KE.68290.6001.1,0,Kaiser-Ebersdorf (Gravi)
2022-06-01,AT/SPO.09.KEND.64567.6001.1,0,Kendlerstraße (Automatic)
2022-06-01,AT/SPO.09.LAA.67353.6001.1,0,Laaer Berg (Automatic)
2022-06-01,AT/SPO.09.LIES.67354.6001.1,0,Liesing - Carlberger-Gasse Gewerbegebiet (Automatic)
2022-06-01,AT/SPO.09.LOB.64566.6001.1,0,Lobau (Automatic)
2022-06-01,AT/SPO.09.SCHA.66729.6001.1,0,Schafberg (Automatic)
2022-06-01,AT/SPO.09.SCHA.68291.6001.1,0,Schafberg (Gravi)
2022-06-01,AT/SPO.09.STAD.64538.6001.1,0,Stadlau (Automatic)
2022-06-01,AT/SPO.09.TAB.56213.6001.1,0,Taborstraße (Automatic)
2022-06-01,AT/SPO.09.TAB.56396.6001.1,1,Taborstraße (Gravi)
2022-07-01,AT/SPO.09.A23.65516.6001.1,0,A23 Südosttangente/Wehlistraße	(Gravi)
2022-07-01,AT/SPO.09.AKC.5066.6001.1,0,AKH (Allgemeines Krankenhaus) (Automatic)
2022-07-01,AT/SPO.09.AKC.55371.6001.1,0,AKH (Allgemeines Krankenhaus) (Gravi)
2022-07-01,AT/SPO.09.BELG.67350.6001.1,0,Belgradplatz (Automatic)
2022-07-01,AT/SPO.09.BELG.68289.6001.1,0,Belgradplatz (Gravi)
2022-07-01,AT/SPO.09.FLO.67351.6001.1,0,Floridsdorf (Automatic)
2022-07-01,AT/SPO.09.GAUD.67352.6001.1,0,Gaudenzdorf (Automatic)
2022-07-01,AT/SPO.09.KE.66730.6001.1,0,Kaiser-Ebersdorf (Automatic)
2022-07-01,AT/SPO.09.KE.68290.6001.1,0,Kaiser-Ebersdorf (Gravi)
2022-07-01,AT/SPO.09.KEND.64567.6001.1,0,Kendlerstraße (Automatic)
2022-07-01,AT/SPO.09.LAA.67353.6001.1,0,Laaer Berg (Automatic)
2022-07-01,AT/SPO.09.LIES.67354.6001.1,0,Liesing - Carlberger-Gasse Gewerbegebiet (Automatic)
2022-07-01,AT/SPO.09.LOB.64566.6001.1,0,Lobau (Automatic)
2022-07-01,AT/SPO.09.SCHA.66729.6001.1,0,Schafberg (Automatic)
2022-07-01,AT/SPO.09.SCHA.68291.6001.1,0,Schafberg (Gravi)
2022-07-01,AT/SPO.09.STAD.64538.6001.1,0,Stadlau (Automatic)
2022-07-01,AT/SPO.09.TAB.56213.6001.1,0,Taborstraße (Automatic)
2022-07-01,AT/SPO.09.TAB.56396.6001.1,0,Taborstraße (Gravi)
2022-08-01,AT/SPO.09.A23.65516.6001.1,0,A23 Südosttangente/Wehlistraße	(Gravi)
2022-08-01,AT/SPO.09.AKC.5066.6001.1,1,AKH (Allgemeines Krankenhaus) (Automatic)
2022-08-01,AT/SPO.09.AKC.55371.6001.1,0,AKH (Allgemeines Krankenhaus) (Gravi)
2022-08-01,AT/SPO.09.BELG.67350.6001.1,0,Belgradplatz (Automatic)
2022-08-01,AT/SPO.09.BELG.68289.6001.1,0,Belgradplatz (Gravi)
2022-08-01,AT/SPO.09.FLO.67351.6001.1,1,Floridsdorf (Automatic)
2022-08-01,AT/SPO.09.GAUD.67352.6001.1,1,Gaudenzdorf (Automatic)
2022-08-01,AT/SPO.09.KE.66730.6001.1,0,Kaiser-Ebersdorf (Automatic)
2022-08-01,AT/SPO.09.KE.68290.6001.1,0,Kaiser-Ebersdorf (Gravi)
2022-08-01,AT/SPO.09.KEND.64567.6001.1,0,Kendlerstraße (Automatic)
2022-08-01,AT/SPO.09.LAA.67353.6001.1,1,Laaer Berg (Automatic)
2022-08-01,AT/SPO.09.LIES.67354.6001.1,0,Liesing - Carlberger-Gasse Gewerbegebiet (Automatic)
2022-08-01,AT/SPO.09.LOB.64566.6001.1,0,Lobau (Automatic)
2022-08-01,AT/SPO.09.SCHA.66729.6001.1,1,Schafberg (Automatic)
2022-08-01,AT/SPO.09.SCHA.68291.6001.1,0,Schafberg (Gravi)
2022-08-01,AT/SPO.09.STAD.64538.6001.1,1,Stadlau (Automatic)
2022-08-01,AT/SPO.09.TAB.56213.6001.1,1,Taborstraße (Automatic)
2022-08-01,AT/SPO.09.TAB.56396.6001.1,2,Taborstraße (Gravi)
2022-09-01,AT/SPO.09.A23.65516.6001.1,0,A23 Südosttangente/Wehlistraße	(Gravi)
2022-09-01,AT/SPO.09.AKC.5066.6001.1,1,AKH (Allgemeines Krankenhaus) (Automatic)
2022-09-01,AT/SPO.09.AKC.55371.6001.1,1,AKH (Allgemeines Krankenhaus) (Gravi)
2022-09-01,AT/SPO.09.BELG.67350.6001.1,1,Belgradplatz (Automatic)
2022-09-01,AT/SPO.09.BELG.68289.6001.1,1,Belgradplatz (Gravi)
2022-09-01,AT/SPO.09.FLO.67351.6001.1,1,Floridsdorf (Automatic)
2022-09-01,AT/SPO.09.GAUD.67352.6001.1,1,Gaudenzdorf (Automatic)
2022-09-01,AT/SPO.09.KE.66730.6001.1,0,Kaiser-Ebersdorf (Automatic)
2022-09-01,AT/SPO.09.KE.68290.6001.1,1,Kaiser-Ebersdorf (Gravi)
2022-09-01,AT/SPO.09.KEND.64567.6001.1,0,Kendlerstraße (Automatic)
2022-09-01,AT/SPO.09.LAA.67353.6001.1,0,Laaer Berg (Automatic)
2022-09-01,AT/SPO.09.LIES.67354.6001.1,1,Liesing - Carlberger-Gasse Gewerbegebiet (Automatic)
2022-09-01,AT/SPO.09.LOB.64566.6001.1,0,Lobau (Automatic)
2022-09-01,AT/SPO.09.SCHA.66729.6001.1,1,Schafberg (Automatic)
2022-09-01,AT/SPO.09.SCHA.68291.6001.1,0,Schafberg (Gravi)
2022-09-01,AT/SPO.09.STAD.64538.6001.1,2,Stadlau (Automatic)
2022-09-01,AT/SPO.09.TAB.56213.6001.1,1,Taborstraße (Automatic)
2022-09-01,AT/SPO.09.TAB.56396.6001.1,1,Taborstraße (Gravi)
2022-10-01,AT/SPO.09.A23.65516.6001.1,10,A23 Südosttangente/Wehlistraße	(Gravi)
2022-10-01,AT/SPO.09.AKC.5066.6001.1,9,AKH (Allgemeines Krankenhaus) (Automatic)
2022-10-01,AT/SPO.09.AKC.55371.6001.1,9,AKH (Allgemeines Krankenhaus) (Gravi)
2022-10-01,AT/SPO.09.BELG.67350.6001.1,9,Belgradplatz (Automatic)
2022-10-01,AT/SPO.09.BELG.68289.6001.1,8,Belgradplatz (Gravi)
2022-10-01,AT/SPO.09.FLO.67351.6001.1,15,Floridsdorf (Automatic)
2022-10-01,AT/SPO.09.GAUD.67352.6001.1,11,Gaudenzdorf (Automatic)
2022-10-01,AT/SPO.09.KE.66730.6001.1,8,Kaiser-Ebersdorf (Automatic)
2022-10-01,AT/SPO.09.KE.68290.6001.1,9,Kaiser-Ebersdorf (Gravi)
2022-10-01,AT/SPO.09.KEND.64567.6001.1,7,Kendlerstraße (Automatic)
2022-10-01,AT/SPO.09.LAA.67353.6001.1,1,Laaer Berg (Automatic)
2022-10-01,AT/SPO.09.LIES.67354.6001.1,9,Liesing - Carlberger-Gasse Gewerbegebiet (Automatic)
2022-10-01,AT/SPO.09.LOB.64566.6001.1,6,Lobau (Automatic)
2022-10-01,AT/SPO.09.SCHA.66729.6001.1,8,Schafberg (Automatic)
2022-10-01,AT/SPO.09.SCHA.68291.6001.1,5,Schafberg (Gravi)
2022-10-01,AT/SPO.09.STAD.64538.6001.1,17,Stadlau (Automatic)
2022-10-01,AT/SPO.09.TAB.56213.6001.1,15,Taborstraße (Automatic)
2022-10-01,AT/SPO.09.TAB.56396.6001.1,9,Taborstraße (Gravi)
2022-11-01,AT/SPO.09.A23.65516.6001.1,14,A23 Südosttangente/Wehlistraße	(Gravi)
2022-11-01,AT/SPO.09.AKC.5066.6001.1,13,AKH (Allgemeines Krankenhaus) (Automatic)
2022-11-01,AT/SPO.09.AKC.55371.6001.1,11,AKH (Allgemeines Krankenhaus) (Gravi)
2022-11-01,AT/SPO.09.BELG.67350.6001.1,11,Belgradplatz (Automatic)
2022-11-01,AT/SPO.09.BELG.68289.6001.1,9,Belgradplatz (Gravi)
2022-11-01,AT/SPO.09.FLO.67351.6001.1,15,Floridsdorf (Automatic)
2022-11-01,AT/SPO.09.GAUD.67352.6001.1,15,Gaudenzdorf (Automatic)
2022-11-01,AT/SPO.09.KE.66730.6001.1,10,Kaiser-Ebersdorf (Automatic)
2022-11-01,AT/SPO.09.KE.68290.6001.1,12,Kaiser-Ebersdorf (Gravi)
2022-11-01,AT/SPO.09.KEND.64567.6001.1,4,Kendlerstraße (Automatic)
2022-11-01,AT/SPO.09.LAA.67353.6001.1,10,Laaer Berg (Automatic)
2022-11-01,AT/SPO.09.LIES.67354.6001.1,11,Liesing - Carlberger-Gasse Gewerbegebiet (Automatic)
2022-11-01,AT/SPO.09.LOB.64566.6001.1,14,Lobau (Automatic)
2022-11-01,AT/SPO.09.SCHA.66729.6001.1,10,Schafberg (Automatic)
2022-11-01,AT/SPO.09.SCHA.68291.6001.1,7,Schafberg (Gravi)
2022-11-01,AT/SPO.09.STAD.64538.6001.1,17,Stadlau (Automatic)
2022-11-01,AT/SPO.09.TAB.56213.6001.1,17,Taborstraße (Automatic)
2022-11-01,AT/SPO.09.TAB.56396.6001.1,10,Taborstraße (Gravi)
2022-12-01,AT/SPO.09.A23.65516.6001.1,21,A23 Südosttangente/Wehlistraße	(Gravi)
2022-12-01,AT/SPO.09.AKC.5066.6001.1,20,AKH (Allgemeines Krankenhaus) (Automatic)
2022-12-01,AT/SPO.09.AKC.55371.6001.1,20,AKH (Allgemeines Krankenhaus) (Gravi)
2022-12-01,AT/SPO.09.BELG.67350.6001.1,19,Belgradplatz (Automatic)
2022-12-01,AT/SPO.09.BELG.68289.6001.1,18,Belgradplatz (Gravi)
2022-12-01,AT/SPO.09.FLO.67351.6001.1,23,Floridsdorf (Automatic)
2022-12-01,AT/SPO.09.GAUD.67352.6001.1,23,Gaudenzdorf (Automatic)
2022-12-01,AT/SPO.09.KE.66730.6001.1,19,Kaiser-Ebersdorf (Automatic)
2022-12-01,AT/SPO.09.KE.68290.6001.1,21,Kaiser-Ebersdorf (Gravi)
2022-12-01,AT/SPO.09.KEND.64567.6001.1,19,Kendlerstraße (Automatic)
2022-12-01,AT/SPO.09.LAA.67353.6001.1,17,Laaer Berg (Automatic)
2022-12-01,AT/SPO.09.LIES.67354.6001.1,21,Liesing - Carlberger-Gasse Gewerbegebiet (Automatic)
2022-12-01,AT/SPO.09.LOB.64566.6001.1,19,Lobau (Automatic)
2022-12-01,AT/SPO.09.SCHA.66729.6001.1,18,Schafberg (Automatic)
2022-12-01,AT/SPO.09.SCHA.68291.6001.1,12,Schafberg (Gravi)
2022-12-01,AT/SPO.09.STAD.64538.6001.1,23,Stadlau (Automatic)
2022-12-01,AT/SPO.09.TAB.56213.6001.1,24,Taborstraße (Automatic)
2022-12-01,AT/SPO.09.TAB.56396.6001.1,21,Taborstraße (Gravi)
2023-01-01,AT/SPO.09.A23.65516.6001.1,8,A23 Südosttangente/Wehlistraße	(Gravi)
2023-01-01,AT/SPO.09.AKC.5066.6001.1,5,AKH (Allgemeines Krankenhaus) (Automatic)
2023-01-01,AT/SPO.09.BELG.67350.6001.1,8,Belgradplatz (Automatic)
2023-01-01,AT/SPO.09.FLO.67351.6001.1,5,Floridsdorf (Automatic)
2023-01-01,AT/SPO.09.GAUD.67352.6001.1,12,Gaudenzdorf (Automatic)
2023-01-01,AT/SPO.09.KE.66730.6001.1,3,Kaiser-Ebersdorf (Automatic)
2023-01-01,AT/SPO.09.KEND.64567.6001.1,2,Kendlerstraße (Automatic)
2023-01-01,AT/SPO.09.LAA.67353.6001.1,3,Laaer Berg (Automatic)
2023-01-01,AT/SPO.09.LIES.67354.6001.1,5,Liesing - Carlberger-Gasse Gewerbegebiet (Automatic)
2023-01-01,AT/SPO.09.LOB.64566.6001.1,6,Lobau (Automatic)
2023-01-01,AT/SPO.09.SCHA.66729.6001.1,2,Schafberg (Automatic)
2023-01-01,AT/SPO.09.STAD.64538.6001.1,13,Stadlau (Automatic)
2023-01-01,AT/SPO.09.TAB.56213.6001.1,12,Taborstraße (Automatic)
2023-02-01,AT/SPO.09.A23.65516.6001.1,13,A23 Südosttangente/Wehlistraße	(Gravi)
2023-02-01,AT/SPO.09.AKC.5066.6001.1,11,AKH (Allgemeines Krankenhaus) (Automatic)
2023-02-01,AT/SPO.09.BELG.67350.6001.1,13,Belgradplatz (Automatic)
2023-02-01,AT/SPO.09.FLO.67351.6001.1,10,Floridsdorf (Automatic)
2023-02-01,AT/SPO.09.GAUD.67352.6001.1,13,Gaudenzdorf (Automatic)
2023-02-01,AT/SPO.09.KE.66730.6001.1,9,Kaiser-Ebersdorf (Automatic)
2023-02-01,AT/SPO.09.KEND.64567.6001.1,11,Kendlerstraße (Automatic)
2023-02-01,AT/SPO.09.LAA.67353.6001.1,11,Laaer Berg (Automatic)
2023-02-01,AT/SPO.09.LIES.67354.6001.1,11,Liesing - Carlberger-Gasse Gewerbegebiet (Automatic)
2023-02-01,AT/SPO.09.LOB.64566.6001.1,10,Lobau (Automatic)
2023-02-01,AT/SPO.09.SCHA.66729.6001.1,11,Schafberg (Automatic)
2023-02-01,AT/SPO.09.STAD.64538.6001.1,14,Stadlau (Automatic)
2023-02-01,AT/SPO.09.TAB.56213.6001.1,13,Taborstraße (Automatic)
2023-03-01,AT/SPO.09.A23.65516.6001.1,12,A23 Südosttangente/Wehlistraße	(Gravi)
2023-03-01,AT/SPO.09.AKC.5066.6001.1,7,AKH (Allgemeines Krankenhaus) (Automatic)
2023-03-01,AT/SPO.09.BELG.67350.6001.1,9,Belgradplatz (Automatic)
2023-03-01,AT/SPO.09.FLO.67351.6001.1,5,Floridsdorf (Automatic)
2023-03-01,AT/SPO.09.GAUD.67352.6001.1,10,Gaudenzdorf (Automatic)
2023-03-01,AT/SPO.09.KE.66730.6001.1,5,Kaiser-Ebersdorf (Automatic)
2023-03-01,AT/SPO.09.KEND.64567.6001.1,5,Kendlerstraße (Automatic)
2023-03-01,AT/SPO.09.LAA.67353.6001.1,5,Laaer Berg (Automatic)
2023-03-01,AT/SPO.09.LIES.67354.6001.1,7,Liesing - Carlberger-Gasse Gewerbegebiet (Automatic)
2023-03-01,AT/SPO.09.LOB.64566.6001.1,4,Lobau (Automatic)
2023-03-01,AT/SPO.09.SCHA.66729.6001.1,5,Schafberg (Automatic)
2023-03-01,AT/SPO.09.STAD.64538.6001.1,9,Stadlau (Automatic)
2023-03-01,AT/SPO.09.TAB.56213.6001.1,10,Taborstraße (Automatic)
2023-04-01,AT/SPO.09.A23.65516.6001.1,6,A23 Südosttangente/Wehlistraße	(Gravi)
2023-04-01,AT/SPO.09.AKC.5066.6001.1,1,AKH (Allgemeines Krankenhaus) (Automatic)
2023-04-01,AT/SPO.09.BELG.67350.6001.1,4,Belgradplatz (Automatic)
2023-04-01,AT/SPO.09.FLO.67351.6001.1,1,Floridsdorf (Automatic)
2023-04-01,AT/SPO.09.GAUD.67352.6001.1,5,Gaudenzdorf (Automatic)
2023-04-01,AT/SPO.09.KE.66730.6001.1,1,Kaiser-Ebersdorf (Automatic)
2023-04-01,AT/SPO.09.KEND.64567.6001.1,0,Kendlerstraße (Automatic)
2023-04-01,AT/SPO.09.LAA.67353.6001.1,0,Laaer Berg (Automatic)
2023-04-01,AT/SPO.09.LIES.67354.6001.1,1,Liesing - Carlberger-Gasse Gewerbegebiet (Automatic)
2023-04-01,AT/SPO.09.LOB.64566.6001.1,3,Lobau (Automatic)
2023-04-01,AT/SPO.09.SCHA.66729.6001.1,1,Schafberg (Automatic)
2023-04-01,AT/SPO.09.STAD.64538.6001.1,6,Stadlau (Automatic)
2023-04-01,AT/SPO.09.TAB.56213.6001.1,4,Taborstraße (Automatic)
2023-05-01,AT/SPO.09.A23.65516.6001.1,1,A23 Südosttangente/Wehlistraße	(Gravi)
2023-05-01,AT/SPO.09.AKC.5066.6001.1,0,AKH (Allgemeines Krankenhaus) (Automatic)
2023-05-01,AT/SPO.09.BELG.67350.6001.1,1,Belgradplatz (Automatic)
2023-05-01,AT/SPO.09.FLO.67351.6001.1,0,Floridsdorf (Automatic)
2023-05-01,AT/SPO.09.GAUD.67352.6001.1,1,Gaudenzdorf (Automatic)
2023-05-01,AT/SPO.09.KE.66730.6001.1,0,Kaiser-Ebersdorf (Automatic)
2023-05-01,AT/SPO.09.KEND.64567.6001.1,0,Kendlerstraße (Automatic)
2023-05-01,AT/SPO.09.LAA.67353.6001.1,0,Laaer Berg (Automatic)
2023-05-01,AT/SPO.09.LIES.67354.6001.1,0,Liesing - Carlberger-Gasse Gewerbegebiet (Automatic)
2023-05-01,AT/SPO.09.LOB.64566.6001.1,0,Lobau (Automatic)
2023-05-01,AT/SPO.09.SCHA.66729.6001.1,0,Schafberg (Automatic)
2023-05-01,AT/SPO.09.STAD.64538.6001.1,1,Stadlau (Automatic)
2023-05-01,AT/SPO.09.TAB.56213.6001.1,1,Taborstraße (Automatic)
2023-06-01,AT/SPO.09.A23.65516.6001.1,1,A23 Südosttangente/Wehlistraße	(Gravi)
2023-06-01,AT/SPO.09.AKC.5066.6001.1,0,AKH (Allgemeines Krankenhaus) (Automatic)
2023-06-01,AT/SPO.09.BELG.67350.6001.1,0,Belgradplatz (Automatic)
2023-06-01,AT/SPO.09.FLO.67351.6001.1,0,Floridsdorf (Automatic)
2023-06-01,AT/SPO.09.GAUD.67352.6001.1,0,Gaudenzdorf (Automatic)
2023-06-01,AT/SPO.09.KE.66730.6001.1,0,Kaiser-Ebersdorf (Automatic)
2023-06-01,AT/SPO.09.KEND.64567.6001.1,0,Kendlerstraße (Automatic)
2023-06-01,AT/SPO.09.LAA.67353.6001.1,0,Laaer Berg (Automatic)
2023-06-01,AT/SPO.09.LIES.67354.6001.1,0,Liesing - Carlberger-Gasse Gewerbegebiet (Automatic)
2023-06-01,AT/SPO.09.LOB.64566.6001.1,0,Lobau (Automatic)
2023-06-01,AT/SPO.09.SCHA.66729.6001.1,0,Schafberg (Automatic)
2023-06-01,AT/SPO.09.STAD.64538.6001.1,0,Stadlau (Automatic)
2023-06-01,AT/SPO.09.TAB.56213.6001.1,0,Taborstraße (Automatic)
2023-07-01,AT/SPO.09.A23.65516.6001.1,0,A23 Südosttangente/Wehlistraße	(Gravi)
2023-07-01,AT/SPO.09.AKC.5066.6001.1,0,AKH (Allgemeines Krankenhaus) (Automatic)
2023-07-01,AT/SPO.09.BELG.67350.6001.1,0,Belgradplatz (Automatic)
2023-07-01,AT/SPO.09.FLO.67351.6001.1,0,Floridsdorf (Automatic)
2023-07-01,AT/SPO.09.GAUD.67352.6001.1,0,Gaudenzdorf (Automatic)
2023-07-01,AT/SPO.09.KE.66730.6001.1,0,Kaiser-Ebersdorf (Automatic)
2023-07-01,AT/SPO.09.KEND.64567.6001.1,0,Kendlerstraße (Automatic)
2023-07-01,AT/SPO.09.LAA.67353.6001.1,0,Laaer Berg (Automatic)
2023-07-01,AT/SPO.09.LIES.67354.6001.1,0,Liesing - Carlberger-Gasse Gewerbegebiet (Automatic)
2023-07-01,AT/SPO.09.LOB.64566.6001.1,0,Lobau (Automatic)
2023-07-01,AT/SPO.09.SCHA.66729.6001.1,0,Schafberg (Automatic)
2023-07-01,AT/SPO.09.STAD.64538.6001.1,0,Stadlau (Automatic)
2023-07-01,AT/SPO.09.TAB.56213.6001.1,0,Taborstraße (Automatic)
2023-08-01,AT/SPO.09.A23.65516.6001.1,0,A23 Südosttangente/Wehlistraße	(Gravi)
2023-08-01,AT/SPO.09.AKC.5066.6001.1,0,AKH (Allgemeines Krankenhaus) (Automatic)
2023-08-01,AT/SPO.09.BELG.67350.6001.1,1,Belgradplatz (Automatic)
2023-08-01,AT/SPO.09.FLO.67351.6001.1,0,Floridsdorf (Automatic)
2023-08-01,AT/SPO.09.GAUD.67352.6001.1,0,Gaudenzdorf (Automatic)
2023-08-01,AT/SPO.09.KE.66730.6001.1,0,Kaiser-Ebersdorf (Automatic)
2023-08-01,AT/SPO.09.KEND.64567.6001.1,0,Kendlerstraße (Automatic)
2023-08-01,AT/SPO.09.LAA.67353.6001.1,0,Laaer Berg (Automatic)
2023-08-01,AT/SPO.09.LIES.67354.6001.1,0,Liesing - Carlberger-Gasse Gewerbegebiet (Automatic)
2023-08-01,AT/SPO.09.LOB.64566.6001.1,0,Lobau (Automatic)
2023-08-01,AT/SPO.09.SCHA.66729.6001.1,0,Schafberg (Automatic)
2023-08-01,AT/SPO.09.STAD.64538.6001.1,1,Stadlau (Automatic)
2023-08-01,AT/SPO.09.TAB.56213.6001.1,0,Taborstraße (Automatic)
2023-09-01,AT/SPO.09.A23.65516.6001.1,1,A23 Südosttangente/Wehlistraße	(Gravi)
2023-09-01,AT/SPO.09.AKC.5066.6001.1,1,AKH (Allgemeines Krankenhaus) (Automatic)
2023-09-01,AT/SPO.09.BELG.67350.6001.1,2,Belgradplatz (Automatic)
